#      MET_(days)  I_b_end_(A)    Rx_(km)    Ry_(km)    Rz_(km)   Vx_(m/s)   Vy_(m/s)   Vz_(m/s)  Eccentricity  Inclin_(deg)  SemiMajorAxis   Arg_Perigee    RAAN_(deg)   TrueAnomly    Ne_(#/m^3)  Neut_(kg/m^3)    O_(#/m^3)  B0xE(nT)  B0yE(nT)  B0zE(nT)  |VxB0|_(V/m)
      0.638888889    0.0000000  -6946.234   -666.473      0.000    721.842  -7523.316      0.000   0.000000005     0.0000000      6978.1343     102.82522     -57.29578  288.3058256   1.19135e+11     1.2556e-13   4.2295e+12   1905.88  -3983.25  23975.94    0.16934453
      0.645833333    0.0000000  -5127.168  -4733.551      0.000   5126.807  -5553.125      0.000   0.000000004     0.0000000      6978.1343      84.20847     -57.29578  306.9225635   3.32956e+11     2.1373e-13   7.3057e+12   6591.56   1099.09  23018.28    0.16697005
      0.652777778    0.0000000  -1218.026  -6871.009      0.000   7441.842  -1319.218      0.000   0.000000004     0.0000000      6978.1343      65.59170     -57.29578  325.5392934   4.99791e+11     3.9121e-13   1.3532e+13    523.10   9057.94  21250.40    0.16270293
      0.659722222    0.0000000   3187.641  -6207.520      0.000   6723.231   3452.465      0.000   0.000000002     0.0000000      6978.1343      46.97491     -57.29578  344.1559962   7.19798e+11     5.7602e-13   1.9949e+13  -6032.28  -2644.30  19573.65    0.13800421
      0.666666667    0.0000000   6293.875  -3013.551      0.000   3263.912   6816.760      0.000   0.000000001     0.0000000      6978.1343      28.35805     -57.29578    2.7726289   9.03166e+11     6.5686e-13   2.2582e+13   6338.61  -6970.00  20282.41    0.15564413
      0.673611111    0.0000000   6834.428   1408.883      0.000  -1525.931   7402.221      0.000   0.000000000     0.0000000      6978.1342     170.25813     -57.29578  201.3899334   9.93699e+11     4.6232e-13   1.5994e+13   9284.26   1314.08  22595.19    0.17239441
      0.680555556    0.0000000   4588.945   5256.990      0.000  -5693.732   4970.187      0.000   0.000000002     0.0000000      6978.1342     171.12481     -57.29578  220.0063685   6.34638e+11     2.2910e-13   8.0561e+12   7114.38   4853.03  26119.72    0.19326446
      0.687500000    0.0000000    472.790   6962.099      0.000  -7540.500    512.069      0.000   0.000000003     0.0000000      6978.1342     152.50803     -57.29578  238.6230856   4.10680e+11     1.5596e-13   5.4342e+12   1460.31  10377.30  29456.14    0.22032161
      0.694444444    0.0000000  -3836.096   5829.128      0.000  -6313.402  -4154.792      0.000   0.000000004     0.0000000      6978.1342     133.89126     -57.29578  257.2398093   2.43268e+11     1.5837e-13   5.5031e+12  -6021.67   7046.82  28700.36    0.21244232
      0.701388889    0.0000000  -6581.207   2319.928      0.000  -2512.664  -7127.964      0.000   0.000000005     0.0000000      6978.1342     115.27451     -57.29578  275.8565549   1.64137e+11     1.3111e-13   4.5018e+12  -6184.39  -2229.63  26247.03    0.18846437
      0.708333333    0.0000000  -6643.508  -2134.985      0.000   2312.356  -7195.440      0.000   0.000000005     0.0000000      6978.1341      96.65776     -57.29578  294.4732935   1.76001e+11     1.4154e-13   4.7831e+12   1533.68  -3892.45  24518.92    0.17284461
      0.715277778    0.0000000  -3997.600  -5719.576      0.000   6194.749  -4329.715      0.000   0.000000004     0.0000000      6978.1341      78.04100     -57.29578  313.0900352   4.68978e+11     2.7049e-13   9.3237e+12   5538.01    954.81  23307.99    0.16664710
      0.722222222    0.0000000    277.919  -6972.598      0.000   7551.870    301.008      0.000   0.000000003     0.0000000      6978.1341      59.42424     -57.29578  331.7067659   7.53691e+11     4.5648e-13   1.5817e+13   1166.72   8652.24  22092.73    0.16711217
